case_id,court_id,case_type,filed_date,disposed_date,status,reported_days
002768,01,Family Court,25/06/2026,,ACTIVE,
003084,06,family,04/03/2026,,active,
003828,07, Family,24/11/2025,,active,
002699,05,civil,06/07/2025,10/05/2026,disposed,308
002634,08,Criminal,15/11/2025,31/05/2026,Disposed,197
003287,08, Civil,16/03/2025,24/11/2025,DISPOSED,253
005079,07,Family Court,31/07/2025,09/10/2025,Disposed,70
002362,01,civil,06/03/2026,28/06/2026,Disposed,114
004718,02,Crim,16/11/2025,08/01/2026,Disposed,53
002725,08,Civil,02/12/2024,04/03/2025,disposed,92 
002813,08,Fam,03/04/2026,26/08/2026,DISPOSED,145
004345,03,Yth,09/03/2025,06/06/2025,Disposed,89
001403,04,Fam,01/05/2025,22/09/2025,Disposed,144
002415,09,Youth,23/04/2026,,Active ,
002377,12,Criminal ,11/10/2025,12/01/2026,disposed,93
001255,01,Civil,28/10/2025,09/04/2026,DISPOSED,163
002132,10,family,09/09/2025,,ACTIVE,
002300,05,Family Court,29/08/2025,27/11/2025,disposed,90
004199,07,Youth,20/02/2026,01/05/2026,Disposed,70
003988,01,Criminal,04/08/2025,26/01/2026,Disposed,175
001639,07,Criminal ,14/07/2025,28/08/2025,disposed,45
003126,08,Criminal ,29/11/2025,20/07/2026,Disposed,233
002352,06,criminal,25/07/2024,17/02/2025,disposed,207
004493,07,Criminal ,03/09/2024,25/04/2025,Disposed,234
004412,12,Fam,11/08/2024,20/11/2024,disposed,-
004586,04, Family,23/10/2024,23/12/2024,Disposed,61
003880,12,criminal,05/12/2024,09/03/2025,Disposed,94
003697,11,Family,09/02/2026,12/04/2026,Disposed,62
003637,02,Crim,30/07/2024,30/09/2024,Disposed,62
003024,11,Family Court,26/06/2025,30/03/2026,disposed,277
003468,04,CRIMINAL,05/02/2026,27/04/2026,Disposed,81
004427,02,Youth ,29/01/2026,15/06/2026,DISPOSED,137
004342,01,Criminal ,26/10/2024,10/03/2025,disposed,135
004294,10,Fam,24/05/2025,20/04/2026,DISPOSED,331
004317,02,Civil,19/01/2026,10/04/2026,Disposed,81
004746,01,criminal,18/08/2024,11/12/2024,Disposed,115
002832,05,Criminal,15/04/2025,08/08/2025,DISPOSED,115
002595,03,FAMILY,08/11/2025,28/05/2026,DISPOSED,201
004056,02,CIVIL,03/07/2025,19/12/2025,DISPOSED,169
005039,08,family,23/05/2025,12/06/2026,DISPOSED,385
003700,06,Crim,11/04/2025,,active,
003127,08,youth,02/09/2025,16/08/2026,Disposed,348
002328,04,Fam,11/04/2025,,active,
003426,08,Yth,21/07/2025,,ACTIVE,
004575,03,Criminal,03/12/2025,21/06/2026,DISPOSED,200
004938,08,criminal,09/12/2024,07/03/2025,Disposed,88
002485,04,Family ,15/06/2025,27/07/2026,Disposed,407
003843,07,family,29/03/2026,,Active,
001375,09,Family ,19/11/2024,25/09/2025,Disposed,310
003400,07,Civil,14/05/2025,27/12/2025,Disposed,227
004309,12,Family ,26/08/2024,,active,
003511,01,Yth,13/01/2026,20/06/2026,Disposed,158
004318,10, Civil,07/12/2025,22/02/2026,disposed,77
004422,04,Criminal,12/11/2024,18/03/2025,Disposed,126
001205,01,Youth,22/03/2025,01/08/2025,disposed,132
001586,03,civil,04/06/2026,,active,
005145,12,family,05/08/2024,11/11/2024,Disposed,98
003100,04,youth,21/04/2026,12/06/2026,disposed,52
004009,12,criminal,26/11/2024,23/04/2025,disposed,148
002675,01,Yth,29/11/2024,19/01/2025,DISPOSED,51
001892,04,Civil,04/08/2025,,Active,
004527,04,CRIMINAL,02/09/2024,05/10/2024,Disposed,33
001495,12,Youth ,27/09/2024,18/01/2025,DISPOSED,113
002492,10,civil,19/11/2025,17/01/2026,Disposed,59
002927,06,CIVIL,06/06/2025,,ACTIVE,
001437,12,civil,07/04/2025,28/11/2025,DISPOSED,235
003873,12,Crim,05/05/2025,,ACTIVE,
002577,06,CRIMINAL,17/06/2025,31/08/2025,DISPOSED,75
001398,01,Criminal ,22/04/2025,08/11/2025,Disposed,200
003005,11,Crim,25/03/2025,23/07/2025,Disposed,120
003557,08,Criminal ,28/10/2024,15/05/2025,disposed,199
004344,02,family,13/03/2025,09/09/2025,disposed,180
001694,09,Youth ,23/07/2024,16/08/2024,DISPOSED,24
003042,03,Civil,23/07/2024,,ACTIVE,
003072,01, Family,08/04/2025,23/11/2025,DISPOSED,229
002902,08,civil,30/04/2025,28/11/2025,disposed,212
002456,01,Criminal ,22/06/2026,,ACTIVE,
003705,03,civil,17/06/2026,,active,
002876,07,Criminal ,26/06/2026,,active,
005100,10,CRIMINAL,03/01/2026,22/03/2026,disposed, 78
004960,03,Yth,24/07/2024,02/10/2024,disposed,70
001673,05,Crim,16/05/2026,26/08/2026,Disposed,102
002404,11,Crim,27/06/2026,,ACTIVE,
003184,07,CRIMINAL,03/06/2026,,ACTIVE,
002843,08,criminal,26/10/2024,07/11/2025,DISPOSED,377
002892,04,Yth,30/09/2025,02/11/2025,DISPOSED,33
001575,06,CRIMINAL,25/04/2026,13/08/2026,Disposed,110
004304,10,Crim,20/06/2026,15/08/2026,DISPOSED,56
001188,12,Criminal ,08/08/2024,27/09/2024,Disposed,50
003839,05,Criminal,27/04/2025,24/10/2025,Disposed,180
003735,07,FAMILY,05/08/2025,08/02/2026,Disposed,187
002205,08,CRIMINAL,28/09/2025,11/02/2026,DISPOSED,136
003608,10, Civil,26/09/2025,11/12/2025,DISPOSED,76
004449,08,Criminal,28/02/2025,30/08/2025,DISPOSED,183
004325,08,Civil,11/11/2024,21/05/2025,Disposed,191
001249,02, Civil,26/01/2025,12/05/2025,DISPOSED,106
003009,10, Civil,11/05/2026,,ACTIVE,
003419,01,civil,17/07/2024,09/11/2024,disposed,115
002773,12,Civil,09/04/2026,19/08/2026,Disposed,132
004907,12,Fam,20/07/2024,,ACTIVE,
004949,04,Criminal ,24/03/2025,28/05/2025,disposed,65
002877,10,YOUTH,23/12/2025,20/03/2026,Disposed,  87  
004097,05, Civil,17/08/2025,,ACTIVE,
003820,01,Criminal,22/12/2025,10/03/2026,disposed,78
001955,07, Civil,01/06/2025,10/12/2025,Disposed,192
004796,07,CIVIL,08/05/2026,,active,
004912,12,Criminal ,03/06/2026,11/06/2026,Disposed,8
004328,10,Family ,18/06/2025,27/01/2026,DISPOSED,223
003818,99,Youth ,02/03/2026,30/08/2026,Disposed,181
004843,09,criminal,01/03/2026,12/06/2026,disposed,103
003462,07,YOUTH,21/05/2026,13/08/2026,DISPOSED,84
002625,07,family,25/04/2026,,Active ,
004800,04,Crim,22/09/2025,05/12/2025,DISPOSED,-
003886,03,youth,27/07/2025,,active,
004758,12,Criminal ,09/10/2025,25/02/2026,Disposed,139
003215,05,Crim,04/04/2025,20/07/2025,DISPOSED,107
003210,06,Family,09/02/2026,13/04/2026,Disposed,63
003849,12,criminal,12/07/2025,04/12/2025,Disposed, 145
001289,05, Family,15/07/2024,27/04/2025,Disposed,286
001557,10,civil,07/06/2026,,ACTIVE,
001982,09,Civil,17/04/2025,02/07/2025,disposed,76
004663,12,FAMILY,01/02/2025,01/09/2025,Disposed,212
001189,10,Crim,21/10/2025,,active,
003388,10, Civil,14/05/2025,17/10/2025,disposed,156
001810,12,Criminal,09/04/2026,01/07/2026,disposed,83
004627,10,FAMILY,05/05/2026,,Active,
002105,12,YOUTH,24/02/2025,12/04/2025,DISPOSED,47
003395,03,Yth,13/05/2026,15/06/2026,disposed,33 
002570,04,Family ,08/04/2025,23/03/2025,DISPOSED,263
004296,11,CIVIL,18/05/2025,05/04/2026,DISPOSED,322
005159,04,YOUTH,17/03/2025,25/06/2025,disposed,100
004547,05,family,02/04/2026,,active,
004842,04,FAMILY,27/12/2024,13/02/2025,disposed,48
002500,09,CRIMINAL,15/05/2025,29/08/2025,Disposed,106
001676,01,FAMILY,06/06/2026,,Active ,
004565,10,Fam,02/06/2026,,Active ,
002380,11,Youth ,06/09/2024,09/11/2024,disposed,64
004225,01,Criminal,21/04/2025,26/05/2025,Disposed,35
005112,06,Youth ,30/05/2025,06/10/2025,disposed,129
004249,12,CIVIL,27/08/2024,23/03/2025,Disposed,208
002078,01,Youth ,31/03/2026,20/06/2026,DISPOSED,81
001762,12,Criminal,02/05/2025,28/08/2025,DISPOSED,118
002648,09,Crim,22/08/2024,01/02/2025,DISPOSED,163
002599,07,FAMILY,25/04/2025,16/07/2025,disposed,82
002196,10, Family,06/05/2025,29/09/2025,DISPOSED, 146
003402,03,Criminal ,24/02/2026,24/05/2026,Disposed, 89
002972,12,family,19/02/2025,,ACTIVE,
003829,04,CRIMINAL,04/07/2025,25/09/2025,disposed,83
001317,04,Civil,11/10/2024,27/05/2025,Disposed,228
002483,01, Family,29/04/2026,,active,
002259,05,civil,28/11/2024,,active,
003417,08,criminal,02/04/2025,19/11/2025,DISPOSED,231
004375,07,Criminal,17/12/2025,11/04/2026,disposed,115
001818,08,family,20/10/2024,08/12/2024,Disposed,49
004119,02,family,02/02/2026,26/04/2026,disposed,83
001645,11,civil,08/07/2024,22/09/2024,disposed,76
001712,06,family,02/09/2025,,Active ,
002273,10,criminal,11/02/2025,02/07/2025,Disposed,141
002900,09,Criminal ,19/02/2025,14/04/2025,DISPOSED,54
001618,01,Civil,10/09/2025,19/11/2025,disposed,70
003635,05,CIVIL,05/08/2025,23/03/2026,DISPOSED,230
001198,09,Youth ,17/05/2026,14/08/2026,Disposed,89
005081,02,civil,13/02/2025,,active,
004438,06,CRIMINAL,07/03/2026,,Active ,
003209,01,CIVIL,30/08/2025,17/05/2026,Disposed, 260
003300,01,CRIMINAL,27/05/2025,25/10/2025,DISPOSED,151
003707,05,FAMILY,08/01/2026,31/03/2026,Disposed,82
001445,09,CRIMINAL,10/02/2026,10/03/2026,Disposed,28
003581,04,Family ,01/03/2025,04/05/2026,Disposed,429
001182,01,Crim,25/05/2025,,Active,
001537,04,Crim,14/07/2025,04/12/2025,disposed,143
004274,09,CRIMINAL,16/05/2025,11/12/2025,disposed,209
002550,11,Criminal,09/09/2024,16/12/2024,DISPOSED,98
003341,12,Family ,29/11/2025,29/04/2026,disposed,151
004941,08,Criminal,10/03/2026,,Active ,
001496,07,Crim,09/05/2025,11/09/2025,Disposed,125
002542,05,FAMILY,17/09/2024,05/04/2025,DISPOSED,200
004163,10,FAMILY,04/08/2025,14/12/2025,Disposed,132
004463,04,CRIMINAL,02/04/2026,25/08/2026,DISPOSED,145
005200,12, Family,15/10/2025,01/01/2026,DISPOSED,78
004918,10,Fam,11/06/2026,,ACTIVE,
002344,12,Yth,06/06/2025,24/07/2025,DISPOSED,48
002641,06,Fam,22/10/2025,15/04/2026,Disposed,175
003165,10,criminal,06/07/2024,08/04/2025,DISPOSED,276
005152,12,civil,15/05/2026,,active,
004443,14,FAMILY,02/10/2025,10/02/2026,DISPOSED,131
002835,01,Crim,05/02/2026,11/07/2026,Disposed,156
001963,05,Crim,05/03/2026,28/08/2026,disposed,176
002198,05,Fam,24/05/2026,,Active ,
002279,09,CIVIL,08/09/2024,08/11/2024,DISPOSED,61
003867,03,CIVIL,19/11/2025,15/07/2026,Disposed,238
004074,09,CRIMINAL,09/02/2026,06/06/2026,Disposed,117 
001457,05,CRIMINAL,21/07/2025,,ACTIVE,
004359,09,Civil,02/10/2024,10/05/2026,Disposed,585
004509,08,Criminal,29/01/2026,,Active ,
003056,01,Crim,24/11/2024,16/02/2025,disposed,84
004508,08,criminal,09/01/2026,24/04/2026,Disposed,105
001369,11,criminal,18/09/2025,03/04/2026,disposed,  197  
004995,08,criminal,24/03/2026,31/08/2026,DISPOSED,160
002312,03,CRIMINAL,22/11/2025,18/05/2026,disposed,177
003085,05,Criminal,17/03/2025,11/07/2025,disposed,116
003677,12, Family,14/08/2024,04/11/2024,Disposed,82
004722,07,Criminal,02/05/2026,,ACTIVE,
004196,06,Youth,05/10/2024,26/01/2025,Disposed,113
004667,04,Criminal ,18/01/2025,23/03/2025,Disposed,64
004621,02,Family,27/06/2026,,Active,
003204,06,YOUTH,25/10/2024,19/01/2025,Disposed,86
002662,08,family,30/06/2025,22/10/2025,DISPOSED,114
002507,10,family,24/02/2025,18/09/2025,DISPOSED,206
002291,04,family,19/01/2025,20/04/2025,disposed,91
002032,03,Crim,02/04/2026,,active,
001749,03,CRIMINAL,01/11/2024,,active,
004347,01,CRIMINAL,16/04/2026,,Active ,
004773,10,Crim,05/07/2025,23/08/2025,disposed,49
003080,02,family,28/12/2025,18/03/2026,Disposed,80
003480,10,Yth,06/04/2025,18/07/2025,DISPOSED,103
001809,01,Crim,21/03/2025,23/06/2025,disposed,94
003349,05, Family,29/06/2026,,Active,
003130,05,Fam,07/11/2024,25/07/2025,disposed,260
003157,12,youth,11/04/2025,06/08/2025,Disposed,117
001926,06,civil,13/08/2024,27/12/2024,Disposed,136
004971,02,CRIMINAL,29/03/2026,11/05/2026,DISPOSED,43
001007,06,criminal,27/01/2025,22/04/2025,DISPOSED,85
004767,03,YOUTH,08/09/2025,17/12/2025,disposed,  100  
003089,10,family,16/10/2025,15/12/2025,DISPOSED,60
003702,05,Crim,29/04/2025,30/11/2025,DISPOSED,215
003539,04,Family Court,01/04/2026,,Active ,
002295,02,Youth,14/07/2024,30/08/2024,DISPOSED,47
001732,07,Criminal ,25/03/2026,,Active ,
003469,02,CIVIL,04/06/2026,,active,
004481,06,YOUTH,06/06/2025,,Active,
004204,02,Criminal,09/07/2024,27/01/2025,Disposed,202
004411,04,Youth,15/06/2025,14/12/2025,Disposed,182
004233,09, Family,26/09/2024,,Active ,
004906,08,YOUTH,09/08/2024,25/10/2024,disposed,77
002072,02,Civil,14/08/2025,04/02/2026,Disposed, 174
003467,08,CIVIL,11/08/2025,,ACTIVE,
004316,11,CIVIL,02/06/2026,,ACTIVE,
004988,08,youth,15/05/2025,02/04/2026,disposed,322
004513,10,CRIMINAL,29/11/2025,17/05/2026,Disposed,169
002872,03,CRIMINAL,14/09/2024,14/01/2025,DISPOSED,122
002867,06,Family ,23/03/2025,18/02/2026,DISPOSED,332
004963,01,Family Court,21/04/2025,04/07/2025,disposed,74
003393,04,Civil,20/05/2025,14/08/2025,Disposed,86
001921,02,CRIMINAL,25/10/2024,21/11/2024,disposed, 27
002438,12,Civil,02/04/2025,19/07/2025,Disposed,108
003147,01, Family,21/02/2026,26/04/2026,DISPOSED,64
002445,11, Civil,15/07/2025,22/08/2026,disposed,403
004103,08,Family ,23/06/2025,22/07/2026,Disposed,394
004217,01,Crim,08/06/2026,,Active,
004596,07,Criminal,29/09/2024,19/01/2025,disposed,112
002267,02, Civil,27/12/2025,05/05/2026,DISPOSED,129
002307,09,family,21/05/2026,,ACTIVE,
001379,06,Yth,14/02/2026,07/06/2026,disposed,113
001902,08,Family Court,02/07/2025,03/02/2026,disposed,216 
003070,12,criminal,28/09/2024,,Active,
004747,11,criminal,29/04/2025,10/02/2026,Disposed,287
002233,11,youth,08/03/2025,23/05/2025,disposed,76
001519,07,YOUTH,18/07/2024,22/08/2024,DISPOSED,35
004466,02,Family Court,09/11/2024,02/04/2025,disposed,144
005193,10,civil,29/05/2025,02/11/2025,disposed,157
003439,10, Civil,18/11/2024,09/02/2025,DISPOSED,83
002109,12,Family Court,13/07/2024,01/01/2025,Disposed,172
002970,08,Civil,19/01/2025,30/12/2025,Disposed,345
004286,05,CRIMINAL,20/09/2025,18/06/2026,Disposed,271
004179,10,CIVIL,03/06/2025,27/12/2025,Disposed,207
003704,12,Crim,04/11/2024,26/12/2024,Disposed,52
003694,14,Criminal,11/08/2024,23/10/2024,DISPOSED,  73  
004437,09,Criminal,30/08/2025,21/01/2026,disposed,144
003983,08,Family,30/05/2026,,Active,
001752,12,CRIMINAL,16/10/2025,04/03/2026,Disposed,139
002020,04,Crim,10/02/2026,25/03/2026,DISPOSED,43
001195,04,Yth,19/11/2024,05/01/2025,Disposed,47
001483,01,Criminal ,02/09/2025,15/03/2026,Disposed,194
003159,05,Criminal,06/06/2025,09/04/2026,Disposed,307
003067,05,Family ,18/10/2025,,active,
002444,09,CRIMINAL,24/06/2026,,Active,
001868,05,Youth,12/08/2025,28/10/2025,disposed,77
002715,01, Family,04/09/2025,13/01/2026,Disposed,131
001478,05,Family Court,21/10/2024,08/02/2025,Disposed,110
004287,07,criminal,08/08/2024,30/07/2025,DISPOSED,356
004641,10,Civil,17/09/2025,01/12/2025,Disposed,75
002718,06,Youth,09/07/2025,15/10/2025,DISPOSED,98
001011,08,Civil,11/04/2025,22/08/2025,Disposed,133
003368,08,family,18/11/2024,26/09/2025,disposed,312
001175,10, Civil,14/11/2025,04/02/2026,DISPOSED,82
004573,08,Crim,02/05/2025,08/10/2025,disposed,159
003394,08,YOUTH,24/01/2026,06/05/2026,disposed, 102
002098,02,Youth ,29/09/2024,16/02/2025,disposed,140
004867,10, Civil,26/04/2025,20/08/2025,Disposed,116
004011,09,Crim,05/08/2025,,Active ,
002194,04,civil,15/11/2024,14/03/2025,Disposed,119
002347,11,Crim,26/11/2024,,active,
004031,01,YOUTH,29/03/2025,13/05/2025,Disposed,45
002511,10,criminal,13/02/2026,,Active,
001585,10,CRIMINAL,18/07/2025,12/09/2025,Disposed, 56
003477,04,FAMILY,26/09/2025,,Active ,
002815,12,Youth ,11/01/2026,27/03/2026,disposed,75
001027,02,CIVIL,11/05/2026,,active,
001381,09, Family,10/06/2026,,Active ,
001251,02, Family,29/04/2026,,active,
004421,11,criminal,27/10/2025,18/05/2026,disposed,203
003497,01,Family ,03/10/2024,07/04/2025,disposed,186
001956,08,Criminal,23/06/2025,,ACTIVE,
003160,10,Criminal ,09/04/2025,29/07/2025,DISPOSED,111
001577,05,Crim,10/01/2025,27/04/2025,Disposed,107
001674,06,Crim,26/05/2026,,ACTIVE,
003212,11,CRIMINAL,11/01/2025,25/08/2025,DISPOSED,226
002168,02,Criminal,21/10/2025,21/12/2025,Disposed,61
001326,01,Family,21/05/2026,,Active,
004238,02,criminal,27/08/2025,27/10/2025,DISPOSED,61
004862,04,family,09/09/2025,06/01/2026,disposed,119
001150,04,Criminal ,03/06/2025,,Active,
002067,08, Civil,11/06/2026,,Active,
004899,07,CIVIL,18/06/2025,05/04/2026,Disposed,291
002869,09,Criminal,23/06/2025,10/08/2025,disposed,48
004989,05,YOUTH,27/08/2025,11/10/2025,Disposed,45
001028,11,family,22/01/2026,,ACTIVE,
001164,03,Crim,02/12/2024,13/02/2025,Disposed,73
002652,05,Crim,12/01/2026,09/07/2026,DISPOSED,178
004410,08, Civil,31/03/2026,,Active,
005030,02, Civil,01/02/2025,30/04/2025,DISPOSED,88
001988,08,Fam,09/11/2025,,Active ,
003722,05,criminal,02/03/2025,03/07/2025,DISPOSED,123
001494,06,civil,08/12/2024,13/10/2024,DISPOSED,171
001501,12,YOUTH,02/12/2024,25/01/2025,DISPOSED,54
001894,11,Crim,08/02/2025,16/05/2025,disposed,97
001257,01,CRIMINAL,03/05/2026,,active,
002250,09,Family ,20/04/2025,,Active ,
004376,01,CIVIL,01/11/2025,15/02/2026,Disposed,106
005036,05, Family,12/06/2025,30/08/2026,Disposed,444
004812,02,Crim,10/08/2025,01/11/2025,Disposed,83
004033,06, Civil,12/06/2026,,ACTIVE,
001668,03,FAMILY,25/08/2025,27/01/2026,disposed,155
003163,08,Fam,20/08/2024,,Active,
003565,07,criminal,23/04/2025,20/11/2025,DISPOSED,211
002412,04,Family ,23/12/2025,19/06/2026,disposed,178
001789,07,YOUTH,03/03/2025,29/09/2025,disposed,210
001101,12,CIVIL,24/09/2024,26/11/2024,disposed,63
003967,06,Family ,20/02/2025,13/08/2025,DISPOSED,174
001843,02,CIVIL,03/08/2025,25/12/2025,Disposed,N/A
005089,07,Fam,17/06/2026,,Active ,
003403,05,civil,08/04/2025,20/10/2025,disposed,195
003177,07,Family Court,28/10/2025,05/07/2026,Disposed,250
004095,06,Criminal ,26/03/2026,,active,
004826,01,Fam,19/02/2025,11/01/2026,DISPOSED,326
002040,10,Family Court,26/04/2025,02/07/2025,disposed,67
002583,10, Family,31/12/2025,,ACTIVE,
001272,07,FAMILY,07/06/2025,16/05/2026,disposed,343
002770,03,CIVIL,02/07/2024,,Active,
003527,06,Fam,09/11/2025,,active,
001797,09,Family Court,11/11/2025,19/03/2026,DISPOSED,128
002428,03,Family ,20/02/2025,29/05/2025,disposed,98
003972,08,FAMILY,11/09/2025,,Active,
002751,11,CIVIL,10/02/2026,,Active ,
003430,11,CIVIL,09/02/2025,02/05/2025,Disposed,82
004469,11,CIVIL,20/06/2026,,ACTIVE,
004051,10,civil,20/07/2025,,active,
001231,06,Crim,04/06/2025,16/09/2025,disposed,104
002946,11,civil,11/02/2025,08/12/2025,disposed,300
003899,12,civil,11/02/2025,25/08/2025,disposed,195
003544,05,YOUTH,18/11/2025,23/07/2026,Disposed,247
003316,07,YOUTH,20/01/2025,,active,
004057,08,civil,10/02/2026,17/07/2026,DISPOSED,157
001652,10,Civil,12/12/2025,04/02/2026,Disposed,54
003455,12,civil,23/02/2025,14/06/2025,DISPOSED,111
001705,02,family,15/05/2025,22/08/2025,disposed,99
004721,06,family,15/09/2024,11/03/2025,disposed,177
003699,07,Family ,13/07/2025,18/11/2025,Disposed,128
002987,07,Yth,06/10/2024,19/11/2024,DISPOSED,44
001708,10,CRIMINAL,12/12/2024,15/05/2025,DISPOSED,154
002387,03,civil,11/09/2024,17/11/2024,DISPOSED,67
004684,08,Yth,01/11/2025,22/03/2026,disposed,141
003589,03,CRIMINAL,27/02/2026,12/05/2026,Disposed,74
004062,03, Civil,20/06/2025,04/08/2025,Disposed,45
002870,03, Family,15/04/2025,11/07/2026,DISPOSED,  452  
005067,12,FAMILY,31/01/2026,,active,
001937,07,Family ,27/10/2024,06/03/2025,Disposed,130
004595,10,FAMILY,06/02/2025,,active,
002581,04,civil,28/10/2024,26/06/2025,DISPOSED,241
002543,08, Family,17/02/2025,17/08/2025,DISPOSED,181
003895,03,Crim,04/01/2025,27/08/2025,disposed,235
005155,01,Family,08/06/2025,12/02/2026,Disposed,249
002208,01,Youth,01/10/2024,28/01/2025,Disposed,119
003329,06,Family Court,28/01/2026,,active,
003227,02,Civil,25/07/2025,02/11/2025,DISPOSED,100
002023,11,Criminal ,25/05/2026,08/08/2026,disposed,75
003944,03,CRIMINAL,15/01/2026,27/04/2026,disposed,102
001881,06,YOUTH,16/03/2025,04/08/2025,Disposed,141
001723,12,civil,15/07/2024,19/09/2024,DISPOSED,N/A
005139,12, Civil,04/01/2025,17/07/2026,DISPOSED,N/A
004634,05,Family Court,13/02/2026,,active,
001746,11,CRIMINAL,29/10/2024,20/04/2025,DISPOSED,173
002692,10,Civil,24/11/2024,11/04/2025,Disposed,138
002941,07,criminal,27/09/2024,13/12/2024,disposed,77
004432,12,Family Court,03/12/2025,,active,
004156,06,Youth,28/06/2025,18/10/2025,DISPOSED,112
003871,01,YOUTH,29/01/2025,20/05/2025,Disposed,111
004600,12,Family,22/12/2025,22/07/2026,Disposed,212
001014,03,criminal,25/10/2025,02/03/2026,DISPOSED,128
002149,09,Crim,07/08/2025,10/10/2025,disposed,64
004135,09,Youth,26/07/2024,05/10/2024,disposed,71
003207,03,YOUTH,09/11/2024,03/10/2025,DISPOSED,328
002727,08,Criminal,14/04/2026,,Active ,
001091,10,Fam,26/08/2024,28/01/2025,DISPOSED,155
002820,07,Civil,13/04/2025,29/10/2025,DISPOSED,199
003146,11,Criminal,28/06/2026,,Active,
002993,05,Criminal ,19/04/2026,,Active,
005040,01,Family,22/04/2025,21/06/2026,DISPOSED,425
001743,05,criminal,28/04/2026,,active,
003108,07,Family Court,04/08/2025,,ACTIVE,
003579,06,Civil,22/02/2026,,Active,
001984,07, Civil,09/07/2025,29/08/2025,Disposed,51
001776,01,Civil,27/10/2024,27/12/2024,Disposed,61
002338,04,youth,16/09/2024,31/10/2024,DISPOSED,45
002849,08, Family,28/08/2025,,ACTIVE,
001385,07,FAMILY,23/10/2025,,Active,
004166,01,FAMILY,15/06/2026,,active,
003460,09, Civil,22/07/2025,21/08/2025,disposed,30
001834,03,CRIMINAL,05/02/2026,02/04/2026,disposed,56
004551,10,Criminal ,28/07/2025,16/11/2025,disposed,111
005118,09,Civil,25/08/2024,10/12/2024,disposed,107
001190,02,Criminal ,21/06/2026,14/08/2026,disposed,54
004476,01,CRIMINAL,14/03/2025,29/07/2025,disposed,137
003869,07,criminal,12/01/2026,,Active ,
005012,01,Fam,16/08/2024,31/12/2024,disposed,137
004869,01,youth,09/08/2025,25/09/2025,disposed,47
003442,12,Fam,15/03/2025,14/02/2026,Disposed,336
004134,02,CRIMINAL,16/03/2026,28/06/2026,Disposed,104
